time_s,position_px,label,peak_to_peak_px
19.633333333333333,1.1149394795174885,top,4.516143263078675
19.666666666666668,-1.095378844247989,bottom,2.2103183237654775
19.733333333333334,2.1004804599847375,top,3.1958593042327266
19.766666666666666,-3.223888713418546,bottom,5.324369173403284
19.8,1.8583074384170004,top,5.0821961518355465
19.833333333333332,-2.1382116745651274,bottom,3.996519112982128
19.866666666666667,1.8193890778791229,top,3.9576007524442502
19.9,-1.4999685196042947,bottom,3.3193575974834175
19.933333333333334,0.4499893852287187,top,1.9499579048330133
19.966666666666665,-3.0065646182529235,bottom,3.456554003481642
20.0,2.0474228154820366,top,5.05398743373496
20.033333333333335,-2.5809805494114926,bottom,4.628403364893529
20.066666666666666,-0.16334857206857123,top,2.4176319773429213
20.1,-2.330554567011859,bottom,2.167205994943288
20.133333333333333,1.8589395910214535,top,4.1894941580333125
20.166666666666668,-2.5398218993091177,bottom,4.398761490330571
20.266666666666666,1.5069200549139623,top,4.04674195422308
20.3,-1.6736395686320975,bottom,3.18055962354606
20.333333333333332,0.9601161912971747,top,2.6337557599292722
20.366666666666667,-0.8050745278170552,bottom,1.76519071911423
20.4,0.377107132169499,top,1.1821816599865542
20.466666666666665,-0.8960960292320124,bottom,1.2732031614015114
20.5,1.2247761326841555,top,2.120872161916168
20.533333333333335,-2.3273968929906914,bottom,3.552173025674847
20.633333333333333,1.034265668506123,top,3.3616625614968143
20.766666666666666,-1.1517286848468302,bottom,2.185994353352953
20.8,1.2755483651411623,top,2.4272770499879925
20.833333333333332,-0.12775143675867184,bottom,1.4032998018998342
20.866666666666667,1.2255635089848056,top,1.3533149457434774
20.933333333333334,-1.151349327523235,bottom,2.3769128365080405
21.033333333333335,1.264282721798736,top,2.415632049321971
21.133333333333333,-1.290020790771905,bottom,2.554303512570641
21.366666666666667,0.8283368072989106,top,2.1183575980708156
21.433333333333334,-0.7130468375573855,bottom,1.541383644856296
21.6,0.6720764612397261,top,1.3851232987971116
21.633333333333333,-0.6548621204054825,bottom,1.3269385816452086
21.733333333333334,0.6129138068065458,top,1.2677759272120284
21.766666666666666,-0.7538945472208525,bottom,1.3668083540273983
22.2,0.835428797006216,top,1.5893233442270684
22.4,-0.4338977573224838,bottom,1.2693265543286998
22.766666666666666,0.8833753988590161,top,1.3172731561814999
24.533333333333335,-3.0669469152906004,bottom,3.9503223141496164
24.8,-0.2771211731027279,top,2.7898257421878725
24.833333333333332,-2.9953477060928435,bottom,2.7182265329901156
25.0,2.205986585022629,top,5.201334291115472
25.1,-2.6552004898219366,bottom,4.861187074844565
25.2,2.6244503381799404,top,5.279650828001877
25.333333333333332,-2.300525293782698,bottom,4.9249756319626385
25.466666666666665,2.8138690413150016,top,5.1143943350977
25.6,-2.4985301317601625,bottom,5.312399173075164
25.733333333333334,3.0981878149175373,top,5.5967179466777
25.833333333333332,-2.358314972418384,bottom,5.456502787335921
25.966666666666665,3.254434266528847,top,5.612749238947231
26.066666666666666,-2.9349678106960937,bottom,6.1894020772249405
26.2,2.9995289660964772,top,5.934496776792571
26.333333333333332,-2.5910808132416605,bottom,5.590609779338138
