time_s,position_px,label,peak_to_peak_px
3.134446214534972,0.8031445964549562,top,1.3894713373158538
3.1404972690031863,-0.09958411639587439,bottom,0.9027287128508306
3.1525993779396146,1.1507178312087376,top,1.250301947604612
3.164701486876043,-0.42914921558298147,bottom,1.579867046791719
3.170752541344257,0.6070796658638642,top,1.0362288814468457
3.182854650280686,-0.3951687436143061,bottom,1.0022484094781703
3.1889057047489002,0.8251639765887262,top,1.2203327202030323
3.2010078136853286,-0.08188890134641724,bottom,0.9070528779351434
3.213109922621757,0.7817055266536386,top,0.8635944280000558
3.219160977089971,0.4414017282214786,bottom,0.34030379843215997
3.2252120315581854,0.7654865625992784,top,0.3240848343777998
3.2554673038992568,0.19582701050745754,bottom,0.5696595520918208
3.2736204673038993,0.8700030132321785,top,0.674176002724721
3.2857225762403277,-0.2726172317705391,bottom,1.1426202450027176
3.3038757396449707,0.4796304012029964,top,0.7522476329735355
3.315977848581399,-0.5181258105594111,bottom,0.9977562117624075
3.3220289030496133,0.9548329875646573,top,1.4729587981240684
3.3341310119860417,-0.14842673186632283,bottom,1.1032597194309801
3.34623312092247,1.5467363127386875,top,1.6951630446050103
3.3522841753906842,-0.172247502581115,bottom,1.7189838153198025
3.364386284327113,1.2449141782419133,top,1.4171616808230283
3.3704373387953273,-0.5657729147363284,bottom,1.8106870929782417
3.3764883932635414,1.1751086396809,top,1.7408815544172285
3.38859050219997,-0.608565436425863,bottom,1.783674076106763
3.400692611136398,0.7107901842979913,top,1.3193556207238544
3.4067436656046124,-0.6967953395202926,bottom,1.407585523818284
3.4127947200728266,0.8672548875422876,top,1.5640502270625802
3.4188457745410408,0.16582831722547553,bottom,0.7014265703168121
3.4309478834774696,0.8293953821459468,top,0.6635670649204712
3.436998937945684,-0.5352922132170193,bottom,1.364687595362966
3.443049992413898,0.9402608410740072,top,1.4755530542910265
3.4672542102867547,-0.1843201302336297,bottom,1.124580971307637
3.479356319223183,0.5599243733294657,top,0.7442445035630953
3.4914584281596115,0.05277536520355852,bottom,0.5071490081259071
3.5156626460324687,0.44436190095433403,top,0.3915865357507755
3.5338158094371113,-0.46851887919473256,bottom,0.9128807801490666
3.5459179183735396,0.6932863943109737,top,1.1618052735057063
3.5580200273099685,-0.15703954046836088,bottom,0.8503259347793346
3.576173190714611,0.24802120975363096,top,0.40506075022199184
3.5822242451828252,-0.5517364935367937,bottom,0.7997577032904246
3.606428463055682,0.49856648489009103,top,1.0503029784268847
3.6366837353967534,-0.4774449497752471,bottom,0.9760114346653381
3.6427347898649676,0.18064390903879257,top,0.6580888588140397
3.6487858443331818,-0.48783589742225786,bottom,0.6684798064610504
3.6790411166742527,0.2689169711212003,top,0.7567528685434581
3.709296389015324,-0.4848184903617607,bottom,0.753735461482961
3.751653770292824,0.017362408559108644,top,0.5021808989208694
3.781909042633895,-0.5244043518517287,bottom,0.5417667604108374
3.787960097102109,-0.04704700770440695,top,0.4773573441473218
3.8000622060385374,-0.5160123945968849,bottom,0.4689653868924779
3.8121643149749658,-0.07964766207663843,top,0.43636473252024643
3.8182153694431804,-0.5084285347101627,bottom,0.42878087263352427
3.8242664239113946,-0.028948937861912327,top,0.47947959684825037
3.866623805188894,-0.5351753138111803,bottom,0.506226375949268
4.036053330298892,0.10207290607201003,top,0.6372482198831904
4.072359657108178,-0.576590233448826,bottom,0.678663139520836
4.0844617660446065,-0.19889481786384522,top,0.37769541558498076
4.096563874981035,-0.588961879028318,bottom,0.39006706116447276
4.102614929449249,-0.18183944363119053,top,0.40712243539712745
4.1147170383856775,-0.5957110938393839,bottom,0.4138716502081934
4.126819147322106,0.1309004662310258,top,0.7266115600704097
4.163125474131391,-0.5441154724574631,bottom,0.6750159386884889
4.17522758306782,-0.14080520913358896,top,0.4033102633238741
4.1812786375360345,-0.5457208512629563,bottom,0.40491564212936737
4.223636018813534,0.01956499807278078,top,0.5652858493357371
4.2780955090274615,-0.5237298943389419,bottom,0.5432948924117227
4.308350781368533,0.023272864737066357,top,0.5470027590760083
4.356759217114247,-0.5428094195428343,bottom,0.5660822842799007
4.423320816264604,-0.03221593536210321,top,0.5105934841807311
4.447525034137461,-0.4781307323714259,bottom,0.4459147970093227
4.453576088605675,-0.03760363729571736,top,0.44052709507570853
4.471729252010317,-0.5236984979993053,bottom,0.486094860703588
4.483831360946746,-9.333123131227694e-05,top,0.5236051667679931
4.550392960097103,-0.5109294059587342,bottom,0.5108360747274219
4.6411587771203155,1.4436383000093542,top,1.9545677059680884
4.6714140494613865,-1.603081743397695,bottom,3.046720043407049
4.695618267334244,1.4127648378924391,top,3.015846581290134
4.725873539675315,-1.6036889096178015,bottom,3.0164537475102406
4.750077757548172,1.091829847824613,top,2.6955187574424144
4.780333029889243,-2.224133280283752,bottom,3.315963128108365
4.810588302230315,1.3584039773665495,top,3.5825372576503014
4.858996737976028,-1.911283262956374,bottom,3.2696872403229236
4.889252010317099,1.352093201604191,top,3.263376464560565
4.91950728265817,-1.2553960750928468,bottom,2.607489276697038
4.943711500531028,1.1440374428240716,top,2.3994335179169184
4.973966772872099,-1.3067520472728233,bottom,2.450789490096895
5.00422204521317,1.4030930213663737,top,2.709845068639197
5.028426263086026,-2.0497755005185923,bottom,3.452868521884966
5.058681535427097,1.552163580136778,top,3.60193908065537
5.107089971172812,-1.8857509185602908,bottom,3.4379144986970687
5.125243134577454,0.5565507832072285,top,2.4423017017675193
5.137345243513883,0.07431189592915644,bottom,0.48223888727807207
5.149447352450311,1.176908641012858,top,1.1025967450837015
5.167600515854954,-1.0842403710074109,bottom,2.261149012020269
5.191804733727811,1.1972926083105335,top,2.2815329793179444
5.228111060537096,-1.6929563651727335,bottom,2.890248973483267
5.252315278409953,1.5066331607885672,top,3.1995895259613008
5.282570550751024,-1.2142565735284165,bottom,2.7208897343169838
5.2946726596874525,0.667231745600418,top,1.8814883191288345
5.306774768623881,-0.8454163008239561,bottom,1.5126480464243741
5.3309789864967385,0.08588844374440896,top,0.9313047445683651
5.343081095433167,-0.9173896483410431,bottom,1.003278092085452
5.367285313306024,0.25299256458941954,top,1.1703822129304626
5.379387422242452,-0.9610552178814373,bottom,1.2140477824708569
5.39148953117888,0.24797274588223672,top,1.209027963763674
5.403591640115309,-1.0767935779202276,bottom,1.3247663238024643
5.415693749051737,0.1947992533077354,top,1.271592831227963
5.421744803519951,-1.1189488997806052,bottom,1.3137481530883406
5.43384691245638,0.22865460761335044,top,1.3476035073939556
5.445949021392808,-0.7470767760867716,bottom,0.975731383700122
5.452000075861023,0.17080096226089836,top,0.91787773834767
5.464102184797452,-0.3187104133589287,bottom,0.48951137561982705
5.470153239265666,0.05146205978900298,top,0.37017247314793167
5.4943574571385225,-0.44032178946025624,bottom,0.4917838492492592
5.518561675011379,0.23669368372560484,top,0.6770154731858611
5.5246127294795935,-0.4412795064166062,bottom,0.677973190142211
5.536714838416022,0.4732355741204515,top,0.9145150805370577
5.54881694735245,-0.8076453081415025,bottom,1.280880882261954
5.554868001820664,0.37462590174772004,top,1.1822712098892225
5.566970110757093,-1.0799595585702377,bottom,1.4545854603179578
5.573021165225307,0.7364294571302139,top,1.8163890157004516
5.585123274161736,-1.0267635706479155,bottom,1.7631930277781294
5.603276437566379,0.7131588636682977,top,1.7399224343162132
5.615378546502807,-1.2240899476843765,bottom,1.9372488113526742
5.63353170990745,0.8654638252001519,top,2.0895537728845284
5.645633818843878,-0.6960757905548576,bottom,1.5615396157550094
5.6577359277803065,0.1734936467144621,top,0.8695694372693197
5.663786982248521,-0.2620320572959258,bottom,0.4355257040103879
5.669838036716735,0.6789835833413349,top,0.9410156406372607
5.675889091184949,-0.40938886063821656,bottom,1.0883724439795515
5.681940145653163,0.2734915462277172,top,0.6828804068659338
5.694042254589592,-0.6471579869939319,bottom,0.9206495332216491
5.700093309057806,0.1310925545942041,top,0.778250541588136
5.712195417994235,-0.5539861229837584,bottom,0.6850786775779625
5.742450690335306,0.05067679765483035,top,0.6046629206385887
5.7545527992717345,-0.3582080599524602,bottom,0.40888485760729054
5.760603853739949,0.043318799589258106,top,0.4015268595417183
5.784808071612805,-0.6646120766309309,bottom,0.707930876220189
5.79085912608102,-0.17863665757187164,top,0.4859754190590593
5.796910180549234,-0.680062374893339,bottom,0.5014257173214673
5.90582916097709,-0.06323899297689195,top,0.616823381916447
5.930033378849947,-0.5152510672946278,bottom,0.4520120743177358
6.032901304809589,-0.11555960909873875,top,0.399691458195889
6.10551395842816,-0.5930280989752532,bottom,0.47746848987651447
6.172075557578516,-0.13891868524621032,top,0.4541094137290429
6.17812661204673,-0.6058797945955234,bottom,0.4669611093493131
6.190228720983159,-0.07236190733254944,top,0.533517887262974
6.202330829919587,-0.5557687071196256,bottom,0.4834067997870761
6.2144329388560156,-0.07805949634558829,top,0.4777092107740373
6.2809945380063725,-0.5954485984582902,bottom,0.517389102112702
6.3112498103474435,-0.20542359676045407,top,0.39002500169783616
6.389913518434229,-0.617065337657607,bottom,0.4116417408971529
6.408066681838871,-0.2863394706542408,top,0.33072586700336615
6.468577226521013,-0.619524150344148,bottom,0.33318467968990717
6.480679335457443,-0.2262033139092523,top,0.3933208364348957
6.504883553330299,-0.5548437188375033,bottom,0.328640404928251
6.516985662266728,-0.08982501847464164,top,0.46501870036286164
6.547240934607799,-0.6040549089694309,bottom,0.5142298904947893
6.595649370353512,-0.12970801278453337,top,0.47434689618489756
6.625904642694584,-0.5978020597105456,bottom,0.4680940469260122
6.631955697162798,-0.2726978556622157,top,0.32510420404832985
6.6743130784402975,-0.71092812001217,bottom,0.43823026434995427
6.722721514186011,-0.06550353057474467,top,0.6454245894374253
6.789283113336368,-0.6092930861084938,bottom,0.5437895555337491
6.807436276741011,-0.18482333175853682,top,0.42446975434995693
6.813487331209225,-0.6148595090316462,bottom,0.4300361772731094
6.843742603550296,1.2240442235165006,top,1.8389037325481468
6.898202093764224,-1.4178208196981927,bottom,2.6418650432146933
6.9345084205735095,1.128352062718875,top,2.5461728824170677
6.96476369291458,-1.3735182544181157,bottom,2.5018703171369907
6.988967910787438,1.4951673821906866,top,2.8686856366088023
7.019223183128509,-1.6445988567880363,bottom,3.139766238978723
7.043427401001366,1.5771338509784414,top,3.2217327077664777
7.073682673342437,-1.1813119331234816,bottom,2.758445784101923
7.0978868912152935,1.1041731573818083,top,2.28548509050529
7.140244272492794,-1.8168192512646897,bottom,2.920992408646498
7.182601653770293,1.2086328339872239,top,3.0254520852519136
7.212856926111364,-1.7806639073265274,bottom,2.9892967413137512
7.243112198452436,1.2664083588559265,top,3.047072266182454
7.267316416325293,-1.6590070783451552,bottom,2.9254154372010817
7.2975716886663635,0.9762834832459362,top,2.6352905615910913
7.32177590653922,-1.4838881564556345,bottom,2.4601716397015707
7.352031178880291,1.0193839969852547,top,2.5032721534408893
7.382286451221363,-1.8211725297794032,bottom,2.840556526764658
7.424643832498862,1.3093776526400802,top,3.1305501824194835
7.454899104839933,-1.046422120079626,bottom,2.355799772719706
7.4912054316492185,1.0937908933428275,top,2.1402130134224535
7.515409649522076,-1.6927810867406947,bottom,2.7865719800835222
7.533562812926719,0.5192336864009235,top,2.212014773141618
7.545664921863147,-0.9403510964735347,bottom,1.4595847828744581
7.551715976331361,0.06781812551395205,top,1.0081692219874867
7.569869139736004,-0.34076547320245254,bottom,0.4085835987164046
7.575920194204218,0.9172671321494477,top,1.2580326053519002
7.588022303140646,-0.9989507508143447,bottom,1.9162178829637924
7.594073357608861,-0.08396120288995235,top,0.9149895479243924
7.606175466545289,-1.2558506480837082,bottom,1.1718894451937558
7.618277575481717,0.23715484249368046,top,1.4930054905773886
7.6243286299499315,-0.8941402798982949,bottom,1.1312951223919754
7.642481793354575,0.2933046138837767,top,1.1874448937820716
7.660634956759218,-0.5082652704991801,bottom,0.8015698843829568
7.67878812016386,0.16800081619106777,top,0.6762660866902479
7.6908902291002885,-0.8468092038239661,bottom,1.0148100200150338
7.702992338036717,0.25399737957019397,top,1.10080658339416
7.76350288271886,-0.27029344334397365,bottom,0.5242908229141676
7.769553937187074,0.1743160456663304,top,0.44460948901030406
7.775604991655288,-0.43627095318055353,bottom,0.6105869988468839
7.7877071005917164,0.045735273970933576,top,0.4820062271514871
7.793758155059931,-0.27683772544202156,bottom,0.32257299941295514
7.805860263996359,0.8573286596875391,top,1.1341663851295607
7.817962372932787,-1.0696284980846826,bottom,1.9269571577722218
7.824013427401002,1.056646593484345,top,2.1262750915690276
7.83611553633743,-1.0452329726776384,bottom,2.1018795661619833
7.842166590805644,0.7742277176589027,top,1.8194606903365411
7.848217645273858,-1.2127749352425212,bottom,1.987002652901424
7.860319754210287,0.29770585723889553,top,1.5104807924814168
7.866370808678501,-1.1078685676575901,bottom,1.4055744248964857
7.878472917614929,0.059481049957241794,top,1.167349617614832
7.884523972083144,-0.7939735288001089,bottom,0.8534545787573506
7.896626081019573,0.5196437338688042,top,1.313617262668913
7.908728189956001,-0.5125837701842215,bottom,1.0322275040530258
7.926881353360644,0.4193515108401584,top,0.93193528102438
7.938983462297072,-0.3272988481673451,bottom,0.7466503590075035
7.945034516765286,0.08328142178828557,top,0.4105802699556307
7.9510855712335005,-0.4478633455772183,bottom,0.5311447673655039
7.963187680169929,0.03239885762485528,top,0.4802622032020736
7.969238734638143,-0.6462657076694427,bottom,0.678664565294298
7.987391898042786,0.05908018001463233,top,0.705345887684075
8.005545061447428,-0.597267592593937,bottom,0.6563477726085694
8.017647170383857,-0.08067604501007963,top,0.5165915475838574
8.0358003337885,-0.4412047926511491,bottom,0.36052874764106946
8.072106660597784,-0.018702415967084107,top,0.422502376684065
8.114464041875285,-0.586133411655112,bottom,0.5674309956880279
8.132617205279928,-0.23012079483902426,top,0.35601261681608776
8.138668259748142,-0.5804854771232044,bottom,0.35036468228418016
8.144719314216356,-0.1820712946981189,top,0.39841418242508553
8.15077036868457,-0.592512556758777,bottom,0.4104412620606581
8.168923532089213,-0.14891324387912164,top,0.44359931287965537
8.23548513123957,-0.8975777612640172,bottom,0.7486645173848956
8.271791458048854,0.003464538057357913,top,0.9010422993213751
8.314148839326354,-0.6799252058090701,bottom,0.683389743866428
8.326250948262782,-0.3622720876505241,top,0.317653118158546
8.332302002730998,-0.6824553067229431,bottom,0.320183219072419
8.386761492944926,-0.2724631382796474,top,0.40999216844329567
8.410965710817782,-0.9338516831921311,bottom,0.6613885449124837
8.471476255499924,-0.19743147766467928,top,0.7364202055274518
8.525935745713852,-0.9138577606523199,bottom,0.7164262829876407
8.610650508268852,-0.40055666143933877,top,0.5133010992129812
8.695365270823851,-0.9858821471873966,bottom,0.5853254857480579
8.743773706569565,-0.46187481912494377,top,0.5240073280624529
8.749824761037779,-0.9435095488890397,bottom,0.48163472976409594
8.767977924442421,-0.46897716669428746,top,0.47453238219475224
8.774028978910636,-0.9380147412916244,bottom,0.46903757459733697
8.786131087847064,-0.3256770675521352,top,0.6123376737394892
8.81033530571992,-0.9307476236736534,bottom,0.6050705561215182
9.082632756789561,0.797903866271156,top,1.7286514899448093
9.112888029130634,-1.4228176073480086,bottom,2.2207214736191645
9.143143301471705,1.3069526039964217,top,2.72977021134443
9.155245410408133,-1.3372454956328852,bottom,2.644198099629307
9.161296464876347,-0.8846899299014126,top,0.4525555657314726
9.167347519344561,-1.9815653661707415,bottom,1.096875436269329
9.215755955090275,1.5370724761045835,top,3.518637842275325
9.258113336367774,-1.421832242616631,bottom,2.9589047187212145
9.276266499772417,1.2499119824911418,top,2.6717442251077728
9.29441966317706,-1.525994211838963,bottom,2.775906194330105
9.300470717645274,-1.1735325944959527,top,0.3524616173430104
9.306521772113488,-1.6716470479947816,bottom,0.4981144534988289
9.330725989986345,1.483495921065412,top,3.1551429690601935
9.360981262327417,-1.7819638614153632,bottom,3.265459782480775
9.391236534668488,1.1716463460449518,top,2.953610207460315
9.415440752541345,-1.76400048926331,bottom,2.935646835308262
9.469900242755273,0.9338461280912611,top,2.697846617354571
9.506206569564558,-2.07833469353551,bottom,3.012180821626771
9.530410787437415,1.1680735831490097,top,3.2464082766845195
9.560666059778486,-1.5149636674640874,bottom,2.683037250613097
9.584870277651342,1.0766662853575895,top,2.591629952821677
9.615125549992415,-2.30822104897328,bottom,3.3848873343308696
9.639329767865272,1.193717951222368,top,3.501939000195648
9.669585040206343,-1.91081519245148,bottom,3.104533143673848
9.711942421483842,1.5707071866093543,top,3.4815223790608343
9.748248748293127,-1.678917926415636,bottom,3.2496251130249902
9.760350857229556,0.21030511875306956,top,1.8892230451687055
9.772452966165984,-0.8051140699914754,bottom,1.015419188744545
9.790606129570627,0.35645656542857296,top,1.1615706354200483
9.79665718403884,-0.06394107771421886,bottom,0.4203976431427918
9.80875929297527,0.9994960777345909,top,1.0634371554488098
9.820861401911698,-0.5548410068582257,bottom,1.5543370845928166
9.826912456379912,0.28186853038101845,top,0.8367095372392441
9.83901456531634,-0.9410859004429426,bottom,1.222954430823961
9.851116674252768,0.061437785953501134,top,1.0025236863964437
9.863218783189197,-1.2217084193299002,bottom,1.2831462052834013
9.869269837657413,0.22147399530689427,top,1.4431824146367944
9.881371946593841,-0.9248261807527456,bottom,1.1463001760596399
9.887423001062055,0.2571437023431713,top,1.1819698830959169
9.89347405553027,-0.8107013739736999,bottom,1.0678450763168712
9.905576164466698,0.215867379563349,top,1.026568753537049
9.935831436807769,-0.554887648296301,bottom,0.77075502785965
9.941882491275983,-0.07283027018087296,top,0.48205737811542804
9.960035654680626,-0.7798942561133231,bottom,0.7070639859324501
9.96608670914884,-0.3999145895358538,top,0.3799796665774693
9.984239872553482,-0.7026364529887701,bottom,0.3027218634529163
9.99634198148991,0.3964350829873524,top,1.0990715359761225
10.00844409042634,-0.38897294789359194,bottom,0.7854080308809444
10.020546199362768,0.29926404653218697,top,0.6882369944257789
10.026597253830982,-0.6881685746880635,bottom,0.9874326212202504
10.032648308299196,-0.0701118854100855,top,0.618056689277978
10.044750417235624,-1.0795393913895737,bottom,1.0094275059794882
10.056852526172053,0.7446483702892124,top,1.824187761678786
10.062903580640267,-1.2208823773829067,bottom,1.965530747672119
10.075005689576695,0.4508544947169071,top,1.6717368720998138
10.08105674404491,-0.9528332429566149,bottom,1.403687737673522
10.087107798513124,0.4837286244296024,top,1.4365618673862173
10.099209907449552,-0.8471101773519081,bottom,1.3308388017815105
10.105260961917766,0.7978142043733101,top,1.6449243817252182
10.11131201638598,-1.4862688042719014,bottom,2.2840830086452115
10.117363070854195,0.10630290619138805,top,1.5925717104632895
10.129465179790625,-0.7914420328725669,bottom,0.8977449390639549
10.135516234258839,-0.19775703224996732,top,0.5936850006225995
10.147618343195267,-0.9293923007167564,bottom,0.7316352684667891
10.16577150659991,0.036134345077527996,top,0.9655266457942844
10.171822561068124,-0.5826242078413202,bottom,0.6187585529188482
10.183924670004552,0.11355205406761115,top,0.6961762619089313
10.244435214686694,-0.9207190808610335,bottom,1.0342711349286446
10.250486269154909,-0.2829564686907702,top,0.6377626121702633
10.256537323623123,-0.7159523166129134,bottom,0.4329958479221432
10.292843650432408,-0.04424343932072361,top,0.6717088772921898
10.329149977241693,-0.6222059274240905,bottom,0.5779624881033669
10.365456304050978,-0.3033971866317984,top,0.31880874079229216
10.377558412987407,-0.6558291899439723,bottom,0.35243200331217395
10.389660521923837,-0.2272898364749949,top,0.4285393534689774
10.540936883629191,-0.9118065320181472,bottom,0.6845166955431523
10.546987938097406,-0.2645570909119783,top,0.6472494411061689
10.55303899256562,-1.1717441241584652,bottom,0.9071870332464869
10.571192155970262,0.00576195422939918,top,1.1775060783878644
10.619600591715976,-1.1762822020668295,bottom,1.1820441562962287
10.643804809588834,0.0052548094931239575,top,1.1815370115599535
10.661957972993477,-0.5617917017667082,bottom,0.5670465112598322
10.674060081929905,-0.14177916640898047,top,0.42001253535772776
10.698264299802762,-0.5668208891460722,bottom,0.42504172273709173
10.813234334698832,-0.14385172466592167,top,0.42296916448015054
10.819285389167046,-0.48892701585947407,bottom,0.3450752911935524
