time_s,x_px,x_mm (time scale: 1.8)
4.005,88.5559823513031,
4.014,95.45956993103027,
4.023000000000001,95.46056127548218,
4.032,98.30668604651163,
4.041,98.30668604651163,
4.050000000000001,98.57469512195122,
4.059,98.57469512195122,
4.0680000000000005,90.66708254814148,
4.077,90.66708254814148,
4.086,87.71422147750854,
4.095000000000001,87.71422147750854,
4.104,83.67236852645874,
4.113,83.67424821853638,
4.122000000000001,85.53750000000001,
4.131,85.53750000000001,
4.14,89.33653736114502,
4.149,89.33654379844666,
4.158,95.54178714752197,
4.167,95.54178714752197,
4.176,97.1225438117981,
4.1850000000000005,97.122633934021,
4.194,91.2784090909091,
4.203,91.2784090909091,
4.212000000000001,84.25446428571429,
4.221,84.25446428571429,
4.23,82.91761363636364,
4.239,82.91761363636364,
4.248,82.95,
4.257000000000001,82.95,
4.266,90.30116701126099,
4.275,90.30105113983154,
4.284000000000001,96.91842985153198,
4.293000000000001,96.91842985153198,
4.3020000000000005,98.67151951789856,
4.311000000000001,98.67151951789856,
4.320000000000001,98.68598413467407,
4.329,98.68540477752686,
4.374,76.07249999999999,
4.383,76.07249999999999,
4.392,83.3778409090909,
4.401,83.3778409090909,
4.41,93.40808823529412,
4.4190000000000005,93.40808823529412,
4.428,93.19736842105263,
4.437,93.19736842105263,
4.446,83.2595338983051,
4.455,83.2595338983051,
4.464,94.26375,
4.473,94.26375,
4.482,89.62092391304348,
4.4910000000000005,89.62092391304348,
4.5,80.45247530937195,
4.509,80.45321559906006,
4.518000000000001,93.51141715049744,
4.527,93.51141715049744,
4.5360000000000005,85.57499999999999,
4.545000000000001,85.57499999999999,
4.554,81.92647058823529,
4.563000000000001,81.92647058823529,
4.572,90.09375,
4.581,90.09375,
4.590000000000001,84.42692307692307,
4.599,84.42692307692307,
4.6080000000000005,85.76785714285714,
4.617000000000001,85.76785714285714,
4.626,95.8310215473175,
4.635000000000001,95.8310215473175,
4.644000000000001,87.44318181818183,
4.6530000000000005,87.44318181818183,
4.662000000000001,90.66294642857143,
4.671,90.17696629213484,
4.680000000000001,90.57904411764706,
4.689000000000001,90.57904411764706,
4.6979999999999995,83.58465189873418,
4.707,83.58465189873418,
4.716,86.90625,
4.725,86.90625,
4.734,85.8825,
4.743,85.8825,
4.752,84.84471649484537,
4.761,84.84471649484537,
4.7700000000000005,95.04,
4.779,95.04,
4.788,87.88577586206897,
4.797,87.88577586206897,
4.806,83.22877358490565,
4.815,83.22877358490565,
4.824,87.91508152173914,
4.833,87.91508152173914,
4.8420000000000005,85.20719178082192,
4.851,85.20719178082192,
4.86,88.330078125,
4.869000000000001,88.330078125,
4.878,84.48844537815125,
4.8870000000000005,84.48844537815125,
4.896,80.74320652173914,
4.905,80.74320652173914,
4.914000000000001,79.58973214285714,
4.923,79.58973214285714,
4.932,79.47105704697987,
4.941000000000001,79.47105704697987,
4.95,87.22938829787233,
4.9590000000000005,87.22938829787233,
4.968000000000001,74.98526785714286,
4.977,74.98526785714286,
4.986000000000001,88.85491071428571,
4.995000000000001,88.85491071428571,
5.0040000000000004,73.51690573770492,
5.013000000000001,73.51690573770492,
5.022,88.55480769230769,
5.031000000000001,88.55480769230769,
5.040000000000001,79.51829268292684,
5.049,79.51829268292684,
5.058000000000001,72.59526699029126,
5.067000000000001,72.59526699029126,
5.076,83.478515625,
5.085,83.478515625,
5.094,71.86280487804878,
5.103,71.86280487804878,
5.112,84.04007633587786,
5.121,84.04007633587786,
5.13,71.42131294964028,
5.139,71.42131294964028,
5.148,91.58203125,
5.157,91.58203125,
5.166,69.26691176470588,
5.175,69.37048192771084,
5.184,87.9283536585366,
5.1930000000000005,87.9283536585366,
5.202,86.95588235294117,
5.211,86.95588235294117,
5.220000000000001,75.66371681415929,
5.229,75.73460410557183,
5.238,76.81545608108108,
5.247,76.81545608108108,
5.256,84.80317164179105,
5.265000000000001,84.80317164179105,
5.274,76.41051136363636,
5.283,76.41051136363636,
5.292000000000001,75.50309405940594,
5.301,75.50309405940594,
5.3100000000000005,90.28125,
5.319000000000001,90.28125,
5.328,85.09447674418605,
5.337000000000001,85.09447674418605,
5.346000000000001,78.1922268907563,
5.355,78.1922268907563,
5.364000000000001,83.67589285714286,
5.373,83.67589285714286,
5.382000000000001,84.89914772727273,
5.391000000000001,84.89914772727273,
5.4,69.17832880434783,
5.409000000000001,69.17832880434783,
5.418000000000001,72.29289940828403,
5.4270000000000005,72.29289940828403,
5.436000000000001,85.9390243902439,
5.445000000000001,85.9390243902439,
5.454,70.70396959459458,
5.463,70.70396959459458,
5.472,86.70332278481013,
5.481,86.70332278481013,
5.49,84.69951923076923,
5.499,84.69951923076923,
5.508,89.20203488372094,
5.517,89.20203488372094,
5.526,77.65266393442623,
5.535,77.65266393442623,
5.5440000000000005,87.795,
5.553,87.795,
5.562,76.84151785714286,
5.571000000000001,76.84151785714286,
5.58,94.5203313253012,
5.589,94.5203313253012,
5.598,87.87053571428571,
5.607,87.87053571428571,
5.6160000000000005,76.63521634615385,
5.625,75.21428571428571,
5.634,92.03171641791045,
5.643000000000001,92.03171641791045,
5.652,73.15714285714286,
5.6610000000000005,73.15714285714286,
5.670000000000001,89.71565934065934,
5.679,89.71565934065934,
5.688000000000001,77.71621621621622,
5.697000000000001,77.71621621621622,
5.706,77.84352517985612,
5.715000000000001,77.84352517985612,
5.724,89.208984375,
5.7330000000000005,89.208984375,
5.742000000000001,75.95913461538461,
5.751,75.95913461538461,
5.760000000000001,83.03530534351145,
5.769000000000001,83.03530534351145,
5.7780000000000005,76.46942934782608,
5.787000000000001,76.46942934782608,
5.796000000000001,76.69396551724138,
5.805000000000001,76.69396551724138,
5.814000000000001,88.55539772727272,
5.8229999999999995,88.55539772727272,
5.832,77.43275316455697,
5.841,77.43275316455697,
5.85,89.47418478260869,
5.859,89.38306451612904,
5.868,75.73026315789473,
5.877,75.73026315789473,
5.886,81.83152173913044,
5.8950000000000005,81.83152173913044,
5.904,83.63671875,
5.913,83.63671875,
5.922000000000001,86.42293689320388,
5.931,86.42293689320388,
5.94,84.18610074626865,
5.949,84.18610074626865,
5.958,85.79675196850394,
5.9670000000000005,85.79675196850394,
5.976,77.20808823529411,
5.985,77.20808823529411,
5.994000000000001,77.95099431818183,
6.003,77.95099431818183,
6.0120000000000005,87.05514705882352,
6.021000000000001,87.05514705882352,
6.03,90.14673913043478,
6.039000000000001,90.14673913043478,
6.048,82.0546875,
6.057,82.0546875,
6.066000000000001,90.23798076923077,
6.075,90.23798076923077,
6.0840000000000005,80.30625,
6.093000000000001,80.30625,
6.102,76.4633152173913,
6.111000000000001,76.4633152173913,
6.120000000000001,74.02332089552239,
6.1290000000000004,74.02332089552239,
6.138000000000001,78.48529411764706,
6.147000000000001,78.48529411764706,
6.156000000000001,80.67025862068965,
6.165000000000001,80.67025862068965,
6.174,77.59903846153846,
6.183000000000001,77.59903846153846,
6.192000000000001,78.45252403846153,
6.201,78.45252403846153,
6.21,87.68826219512195,
6.219,87.68826219512195,
6.228,87.875,
6.237,87.875,
6.246,86.1031626506024,
6.255,86.1031626506024,
6.264,82.76167582417582,
6.273000000000001,82.76167582417582,
6.282,85.91081460674157,
6.291,85.91081460674157,
6.3,79.90727459016392,
6.309,79.90727459016392,
6.3180000000000005,85.35610465116278,
6.327,85.35610465116278,
6.336,85.22844827586206,
6.345000000000001,85.22844827586206,
6.354,84.51077586206897,
6.363,84.51077586206897,
6.372000000000001,86.00223214285714,
6.381,86.00223214285714,
6.390000000000001,88.425,
6.399,88.425,
6.408,85.03794642857143,
6.417000000000001,85.03794642857143,
6.426,87.00635593220339,
6.4350000000000005,87.00635593220339,
6.444000000000001,87.46875,
6.453,87.46875,
6.462000000000001,86.0625,
6.471000000000001,86.0625,
6.48,86.61660447761194,
6.489000000000001,86.61660447761194,
6.498000000000001,85.41818181818182,
6.507000000000001,85.41818181818182,
6.516000000000001,84.1376953125,
6.525,84.1376953125,
6.534000000000001,79.40371621621622,
6.543000000000001,79.40371621621622,
6.5520000000000005,85.01891447368422,
6.561000000000001,85.01891447368422,
6.570000000000001,84.915,
6.579,84.915,
6.588,88.3564453125,
6.597,88.3564453125,
6.606,87.77280405405406,
6.615,87.77280405405406,
6.6240000000000006,87.87053571428571,
6.633,87.87053571428571,
6.642,87.7043918918919,
6.651,87.7043918918919,
6.66,86.47941176470589,
6.6690000000000005,86.47941176470589,
6.678,86.88214285714287,
6.687,86.88214285714287,
6.696000000000001,87.6063829787234,
6.705,87.6063829787234,
6.714,85.08552631578947,
6.723000000000001,85.08552631578947,
6.732,80.90264423076923,
6.7410000000000005,80.90264423076923,
6.75,84.22664835164835,
6.759,84.22664835164835,
6.768000000000001,84.96946022727272,
6.777,84.96946022727272,
6.7860000000000005,80.05963740458014,
6.795000000000001,80.05963740458014,
6.804,78.99173553719008,
6.813000000000001,78.99173553719008,
6.822000000000001,78.73628048780488,
6.831,78.73628048780488,
6.840000000000001,80.3707627118644,
6.849000000000001,80.00217391304348,
6.8580000000000005,80.47629310344827,
6.867000000000001,80.47629310344827,
6.876,79.95402892561984,
6.885000000000001,80.05942622950819,
6.894000000000001,79.23084677419355,
6.9030000000000005,79.2439024390244,
6.912000000000001,78.8805,
6.921000000000001,78.8805,
6.930000000000001,79.71049528301887,
6.939000000000001,79.27973300970874,
6.948000000000001,85.23173076923078,
6.957,85.23173076923078,
6.966,84.81762295081967,
6.975,84.81762295081967,
6.984,79.24431818181819,
6.993,79.24431818181819,
7.002,78.16627358490565,
7.011,78.16627358490565,
7.0200000000000005,83.37228260869566,
7.029,83.80489864864865,
7.038,83.9475,
7.047000000000001,83.9475,
7.056,77.37438118811882,
7.065,77.81971153846153,
7.074000000000001,83.20108695652173,
7.083,83.20108695652173,
7.0920000000000005,82.6875,
7.101,82.6875,
7.11,81.84375,
7.119000000000001,81.84375,
7.128,82.0125,
7.1370000000000005,82.0125,
7.146000000000001,82.40625,
7.155,82.40625,
7.164000000000001,82.61194029850746,
7.173000000000001,82.61194029850746,
7.182,82.61413043478261,
7.191000000000001,82.7123161764706,
7.2,83.55846774193549,
7.2090000000000005,83.55846774193549,
7.218000000000001,83.85211267605634,
7.227,83.63527397260273,
7.236000000000001,84.09375,
7.245000000000001,84.09375,
7.2540000000000004,83.0390625,
7.263000000000001,83.21785714285714,
7.272000000000001,83.82020547945206,
7.281000000000001,83.82020547945206,
7.290000000000001,82.62175324675324,
7.299000000000001,82.62175324675324,
7.308000000000001,82.490625,
7.317000000000001,82.490625,
7.326,82.50506756756758,
7.335,82.50506756756758,
7.344,82.79707792207792,
7.353,82.79707792207792,
7.362,83.86671686746988,
7.371,83.86671686746988,
7.38,82.66613924050633,
7.389,82.57932692307692,
7.398000000000001,82.73190789473685,
7.407,82.8409090909091,
7.416,82.82432432432432,
7.425000000000001,82.82432432432432,
7.434,80.17279411764706,
7.4430000000000005,80.41586538461539,
7.452,71.19951923076923,
7.461,71.19951923076923,
7.470000000000001,71.07352941176471,
7.479,71.1268656716418,
7.488,71.1195652173913,
7.497000000000001,71.1195652173913,
7.506,72.41989436619718,
7.515000000000001,72.41989436619718,
7.524000000000001,72.93506493506493,
7.533,72.93506493506493,
7.542000000000001,74.0625,
7.551,74.0625,
7.5600000000000005,74.35957792207792,
7.569000000000001,74.35957792207792,
7.578,74.07,
7.587000000000001,74.07,
7.596000000000001,72.703125,
7.605,72.703125,
7.614000000000001,72.51286764705883,
7.623000000000001,72.51286764705883,
7.632000000000001,71.634375,
7.641000000000001,71.634375,
7.650000000000001,71.5546875,
7.659000000000001,71.55912162162161,
7.668000000000001,71.53794642857143,
7.6770000000000005,71.53794642857143,
7.686000000000001,72.5625,
7.695000000000001,72.5625,
7.704,73.49601063829788,
7.713,73.49601063829788,
7.722,75.2625,
7.731,75.2625,
7.74,82.71286296844482,
7.7490000000000006,82.71308183670044,
7.758,82.6875,
7.767,82.6875,
7.776000000000001,82.0125,
7.785,82.0125,
7.7940000000000005,73.40676498413086,
7.803,73.40681648254395,
7.812,61.39903846153847,
7.821000000000001,61.39903846153847,
7.83,60.525,
7.839,60.525,
7.848000000000001,66.92553191489361,
7.857,66.92553191489361,
7.8660000000000005,75.35560344827586,
7.875000000000001,75.09375,
7.884,85.63081395348837,
7.893000000000001,85.63081395348837,
7.902,86.4375,
7.9110000000000005,86.4375,
7.920000000000001,78.21422553062439,
7.929,78.21465682983398,
7.938000000000001,63.28125,
7.947000000000001,63.28125,
7.956,60.76622596153847,
7.965000000000001,60.76622596153847,
7.974000000000001,61.080882352941174,
7.9830000000000005,61.080882352941174,
7.992000000000001,69.1875,
8.001000000000001,69.1875,
8.01,75.66086065573771,
8.019,75.66086065573771,
8.028,77.1631236076355,
8.037,77.16260862350464,
8.046000000000001,77.16707611083984,
8.055,77.16707611083984,
8.064,73.44642857142857,
8.073,73.44642857142857,
8.082,65.4975,
8.091000000000001,65.4975,
8.100000000000001,64.85955882352941,
8.109,64.85955882352941,
8.118,72.67021276595744,
8.127,72.67021276595744,
8.136000000000001,75.51881146430969,
8.145000000000001,75.51823210716248,
8.154,80.65857195854187,
8.163,80.65857195854187,
8.172,80.02559852600098,
8.181000000000001,80.02665424346924,
8.190000000000001,73.94625,
8.199000000000002,73.94625,
8.208,59.016891891891895,
8.217,59.016891891891895,
8.226,57.25446428571429,
8.235000000000001,57.25446428571429,
8.244000000000002,56.64375,
8.253,56.64375,
8.262,66.01704545454547,
8.271,66.01704545454547,
8.28,71.95108695652173,
8.289,71.95108695652173,
8.298,73.63636363636363,
8.307,73.63636363636363,
8.316,73.25127551020408,
8.325000000000001,73.25127551020408,
8.334,64.96451425552368,
8.343,64.9613471031189,
8.352,58.066265060240966,
8.361,58.066265060240966,
8.370000000000001,54.69701086956521,
8.379,54.69701086956521,
8.388,59.223214285714285,
8.397,59.223214285714285,
8.406,66.35845588235294,
8.415000000000001,66.35845588235294,
8.424000000000001,70.6875,
8.433,70.6875,
8.442,70.24821428571428,
8.451,70.24821428571428,
8.46,63.319011211395264,
8.469000000000001,63.31886315345764,
8.478,58.15213815789473,
8.487,58.15213815789473,
8.496,55.574999999999996,
8.505,55.574999999999996,
8.514000000000001,57.810483870967744,
8.523000000000001,57.810483870967744,
8.532,67.30147058823529,
8.541,67.30147058823529,
8.55,77.16477272727272,
8.559000000000001,77.16477272727272,
8.568000000000001,78.31377551020408,
8.577,78.31377551020408,
8.586000000000002,75.121875,
8.595,75.121875,
8.604000000000001,63.266447368421055,
8.613000000000001,63.266447368421055,
8.622000000000002,56.41875,
8.631,56.41875,
8.640000000000002,53.1264705882353,
8.649000000000001,53.1264705882353,
8.658,59.594178082191775,
8.667,59.594178082191775,
8.676,68.02449324324324,
8.685,68.02449324324324,
8.693999999999999,72.15202702702703,
8.703000000000001,72.15202702702703,
8.712,72.21634615384616,
8.721,72.21634615384616,
8.73,68.68376865671642,
8.739,68.68376865671642,
8.748,57.971590909090914,
8.757000000000001,57.971590909090914,
8.766,54.889358108108105,
8.775,54.889358108108105,
8.784,56.82053571428571,
8.793000000000001,56.82053571428571,
8.802,60.31914893617022,
8.811000000000002,60.31914893617022,
8.82,67.05592105263158,
8.829,67.05592105263158,
8.838000000000001,71.14356422424316,
8.847000000000001,71.14356422424316,
8.856,68.1674451828003,
8.865000000000002,68.16718769073486,
8.874,59.84329962730408,
8.883000000000001,59.8430871963501,
8.892,55.10204081632653,
8.901000000000002,55.10204081632653,
8.91,54.23011363636364,
8.919,54.23011363636364,
8.928,55.957499999999996,
8.937000000000001,55.957499999999996,
8.946,67.55113636363636,
8.955000000000002,67.55113636363636,
8.964,77.59590517241378,
8.973,77.65360169491525,
8.982000000000001,77.01136363636364,
8.991000000000001,77.01136363636364,
9.0,70.95348837209303,
9.009000000000002,70.95348837209303,
9.018,55.75158227848102,
9.027,55.75158227848102,
9.036000000000001,52.6430412371134,
9.045,52.6430412371134,
9.054,52.27734375,
9.063,52.27734375,
9.072000000000001,58.731617647058826,
9.081,58.731617647058826,
9.090000000000002,67.18914473684211,
9.099,67.18914473684211,
9.108,67.67763157894737,
9.116999999999999,67.67763157894737,
9.126000000000001,67.59271978021977,
9.135,67.59271978021977,
9.144,60.642857142857146,
9.153,60.642857142857146,
9.162,52.44089673913043,
9.171,52.44089673913043,
9.180000000000001,52.07386363636363,
9.189,52.07386363636363,
9.198,58.60487288135593,
9.207,58.60487288135593,
9.216000000000001,64.00657894736841,
9.225,64.00657894736841,
9.234000000000002,67.11057692307692,
9.243,67.11057692307692,
9.252,54.609939759036145,
9.261000000000001,54.609939759036145,
9.270000000000001,67.0100806451613,
9.279,67.0100806451613,
9.288000000000002,55.179216867469876,
9.297,55.179216867469876,
9.306000000000001,51.018750000000004,
9.315000000000001,51.018750000000004,
9.324000000000002,62.62588119506836,
9.333,62.62594556808472,
9.342,55.040239726027394,
9.351,55.040239726027394,
9.360000000000001,59.75284090909091,
9.369,59.75284090909091,
9.378000000000002,69.98161764705883,
9.387,69.98161764705883,
9.395999999999999,62.23086734693877,
9.405000000000001,62.23086734693877,
9.414,56.42119565217392,
9.423,56.42119565217392,
9.432,67.28586316108704,
9.441,67.28552198410034,
9.45,51.37012987012987,
9.459000000000001,51.37012987012987,
9.468,67.04941463470459,
9.477,67.04941463470459,
9.486,59.13920454545455,
9.495000000000001,59.13920454545455,
9.504,55.54687499999999,
9.513000000000002,55.54687499999999,
9.522,70.18575811386108,
9.531,70.18575811386108,
9.540000000000001,54.15601444244385,
9.549000000000001,54.15601444244385,
9.558,64.24628520011902,
9.567,64.24622082710266,
9.576,66.76299333572388,
9.585,66.7630705833435,
9.594,61.11684782608696,
9.603000000000002,61.11684782608696,
9.612,68.42484712600708,
9.621,68.42451882362366,
9.63,66.34539473684211,
9.639000000000001,66.34539473684211,
9.648,69.6796875,
9.657000000000002,69.6796875,
9.666,72.0087890625,
9.675,72.0087890625,
9.684000000000001,60.498134328358205,
9.693000000000001,60.498134328358205,
9.702,67.73625,
9.711000000000002,67.73625,
9.72,60.622159090909086,
9.729000000000001,60.622159090909086,
9.738000000000001,69.84072580645162,
9.747000000000002,69.84072580645162,
9.756,68.05446428571429,
9.765000000000002,68.05446428571429,
9.774000000000001,56.22995853424072,
9.783,56.22995853424072,
9.792,74.42259693145752,
9.801,74.42259693145752,
9.81,58.20780658721924,
9.818999999999999,58.20780658721924,
9.828000000000001,46.36872375011444,
9.837,46.368598222732544,
9.846,61.201584507042256,
9.855,61.201584507042256,
9.864,61.541015625,
9.873,61.541015625,
9.882000000000001,77.10573506355286,
9.891,77.16880774497986,
9.9,67.74828028678894,
9.909,67.82348728179932,
9.918000000000001,71.22909021377563,
9.927,71.22943782806396,
9.936000000000002,63.57397959183674,
9.945,63.57397959183674,
9.954,74.59746623039246,
9.963000000000001,74.5928635597229,
9.972000000000001,62.58297413793103,
9.981,62.58297413793103,
9.990000000000002,75.68499040603638,
9.999,75.68499040603638,
10.008000000000001,70.83235931396484,
10.017000000000001,70.83234643936157,
10.026000000000002,62.20249342918396,
10.035,62.20249342918396,
10.044,69.32226490974426,
10.053,69.32076501846313,
10.314,68.42045454545455,
10.323,68.42045454545455,
10.332,52.37808966636658,
10.341000000000001,52.37797701358795,
10.35,37.74287152290344,
10.359000000000002,37.790884137153625,
10.368,54.477594339622634,
10.377,54.477594339622634,
10.386000000000001,53.07954545454545,
10.395000000000001,53.07954545454545,
10.404,71.45191097259521,
10.413000000000002,71.45191097259521,
10.422,77.11461853981018,
10.431000000000001,77.0720808506012,
10.440000000000001,66.87076271186442,
10.449000000000002,66.87076271186442,
10.458,53.22856020927429,
10.467000000000002,53.22856020927429,
10.476,63.04245283018868,
10.485000000000001,63.04245283018868,
10.494,68.00092506408691,
10.503000000000002,68.00092506408691,
