time_s,y_px,y_mm
0.0,3.4136445283161265,0.5973877924553221
0.006049498746867168,3.334350051331967,0.5835112589830942
0.012098997493734337,3.5653429156172933,0.6239350102330263
0.018148496240601504,3.621262028138972,0.6337208549243201
0.024197994987468673,3.8590527561605086,0.675334232328089
0.03024749373433584,3.453540592503032,0.6043696036880305
0.03629699248120301,3.278569893217991,0.5737497313131484
0.042346491228070174,3.0770156493485956,0.5384777386360042
0.048395989974937347,2.9232435017040643,0.5115676127982113
0.05444548872180451,2.6724462421004773,0.4676780923675835
0.06049498746867168,2.6211954732043523,0.45870920781076163
0.06654448621553885,2.6599474003119212,0.4654907950545862
0.07259398496240602,2.6833053462123644,0.4695784355871637
0.07864348370927318,2.450353832275141,0.42881192064814966
0.08469298245614035,2.4189049821134176,0.42330837186984804
0.09074248120300751,2.242390815291401,0.39241839267599515
0.09679197994987469,2.235579598015647,0.39122642965273824
0.10284147869674186,2.0331329066339094,0.3557982586609341
0.10889097744360902,1.7777579160222103,0.3111076353038868
0.11494047619047619,1.565751426363022,0.2740064996135288
0.12098997493734336,1.5497750551985519,0.27121063465974654
0.12703947368421054,1.6019925733285163,0.2803487003324903
0.1330889724310777,1.5304206194282415,0.26782360839994224
0.13913847117794487,1.5531626956731088,0.271803471742794
0.14518796992481203,1.481953630168391,0.25934188527946844
0.1512374686716792,1.473135825982581,0.2577987695469517
0.15728696741854636,1.5168969843425657,0.26545697225994896
0.16333646616541353,1.7117780210155615,0.29956115367772324
0.1693859649122807,1.6886607441620072,0.29551563022835126
0.17543546365914786,1.5499580378937026,0.2712426566313979
0.18148496240601503,1.4020122907318182,0.24535215087806816
0.18753446115288222,1.0574895309114254,0.18506066790949943
0.19358395989974939,1.0629009924207367,0.18600767367362891
0.19963345864661655,0.9758292011420053,0.17077011019985092
0.20568295739348372,0.7923696060413477,0.13866468105723584
0.21173245614035088,0.7527997388244785,0.13173995429428373
0.21778195488721805,0.8398291022522244,0.14697009289413926
0.22383145363408521,0.7498138016253506,0.13121741528443634
0.22988095238095238,0.6805057762935576,0.11908851085137256
0.23593045112781955,0.6237497001804968,0.10915619753158694
0.2419799498746867,0.5719896217292444,0.10009818380261776
0.24802944862155388,0.867135648355088,0.1517487384621404
0.25407894736842107,0.9353076189627245,0.16367883331847677
0.26012844611528824,1.1617243703308304,0.2033017648078953
0.2661779448621554,1.2842861940343937,0.2247500839560189
0.27222744360902257,1.3357257618736185,0.2337520083278832
0.27827694235588973,1.3889961214533741,0.24307432125434045
0.2843264411027569,1.4632164954032305,0.2560628866955653
0.29037593984962407,1.6275165819727135,0.28481540184522486
0.29642543859649123,1.5821066347898523,0.2768686610882241
0.3024749373433584,1.607533747867592,0.28131840587682855
0.30852443609022556,1.613691165307955,0.2823959539288921
0.31457393483709273,1.5111713488838632,0.26445498605467604
0.3206234335839599,1.520462599316943,0.266080954880465
0.32667293233082706,1.5150756924660982,0.26513824618156717
0.3327224310776942,1.5404986173507496,0.26958725803638117
0.3387719298245614,1.3938173934900533,0.2439180438607593
0.34482142857142856,1.3303274215431884,0.23280729877005796
0.3508709273182957,1.226602783470753,0.21465548710738175
0.3569204260651629,1.0974061545218774,0.19204607704132853
0.36296992481203005,1.0889167323039146,0.19056042815318505
0.3690194235588972,1.0536766386935597,0.18439341177137292
0.37506892230576444,0.9272278510595697,0.16226487393542469
0.3811184210526316,0.8058948741420409,0.14103160297485715
0.38716791979949877,0.8128845101987281,0.14225478928477742
0.39321741854636594,0.6682900109117327,0.11695075190955322
0.3992669172932331,0.605132074109406,0.10589811296914603
0.40531641604010027,0.5097252504576772,0.08920191883009351
0.41136591478696743,0.41709043236801335,0.07299082566440233
0.4174154135338346,0.28527214007044677,0.04992262451232818
0.42346491228070177,-0.03329106591854725,-0.0058259365357457675
0.42951441102756893,-0.45550199510171296,-0.07971284914279976
0.4355639097744361,-0.6447144752287386,-0.11282503316502925
0.44161340852130326,-0.8501897989403915,-0.1487832148145685
0.44766290726817043,-0.9697582017283821,-0.16970768530246685
0.4537124060150376,-1.1031248815463641,-0.19304685427061372
0.45976190476190476,-1.2714218995508872,-0.22249883242140525
0.4658114035087719,-1.3186656643831611,-0.23076649126705318
0.4718609022556391,-1.5121834032700008,-0.2646320955722501
0.47791040100250626,-1.3319182733916932,-0.2330856978435463
0.4839598997493734,-1.427681763783312,-0.24984430866207957
0.4900093984962406,-1.6618024563931613,-0.2908154298688032
0.49605889724310775,-1.5262571121577366,-0.2670949946276039
0.5021083959899749,-2.5954034703268007,-0.4541956073071901
0.5081578947368421,-3.351231881566491,-0.5864655792741359
0.5142073934837093,-3.0866145364907425,-0.5401575438858799
0.5202568922305765,-1.265464531962607,-0.2214562930934562
0.5263063909774436,0.06949126835479547,0.012160971962089206
0.5323558897243108,2.524718754135847,0.4418257819737732
0.5384053884711779,2.9081554689651057,0.5089272070688935
0.5444548872180451,2.9176926717475453,0.5105962175558204
0.5505043859649122,0.6090645395031515,0.10658629441305151
0.5565538847117795,-0.5187460081187965,-0.09078055142078938
0.5626033834586466,-1.797443156217014,-0.3145525523379774
0.5686528822055138,-2.566176600655126,-0.44908090511464704
0.5747023809523809,-2.2510606175089833,-0.3939356080640721
0.5807518796992481,-1.2759897080823066,-0.22329819891440364
0.5868013784461152,-0.15690590724079811,-0.027458533767139668
0.5928508771929825,0.7861474318160617,0.1375758005678108
0.5989003759398497,1.7811121821121105,0.3116946318696193
0.6049498746867168,1.8226812606669682,0.3189692206167194
0.610999373433584,2.1471661755226705,0.3757540807164673
0.6170488721804511,2.192624849236381,0.3837093486163667
0.6230983709273183,1.55048288658827,0.2713345051529472
0.6291478696741855,0.23884848576062723,0.04179848500810976
0.6351973684210527,-1.279380570313151,-0.22389159980480142
0.6412468671679198,-1.8430327071628199,-0.32253072375349345
0.647296365914787,-2.591545156835309,-0.4535204024461791
0.6533458646616541,-3.9238518064971686,-0.6866740661370044
0.6593953634085213,-3.384944449894647,-0.5923652787315632
0.6654448621553885,-0.972873057727611,-0.1702527851023319
0.6714943609022557,0.8551086451975607,0.1496440129095731
0.6775438596491228,1.2968878716169456,0.22695537753296546
0.68359335839599,1.7972428913931253,0.3145175059937969
0.6896428571428571,1.4781491232909048,0.25867609657590834
0.6956923558897243,-0.7130941941809397,-0.12479148398166444
0.7017418546365914,-1.676258860940834,-0.2933453006646459
0.7077913533834587,-2.252094174872582,-0.39411648060270177
0.7138408521303258,-2.0537098953072928,-0.3593992316787762
0.719890350877193,-0.05234637859666691,-0.009160616254416708
0.7259398496240601,0.823899875323832,0.1441824781816706
0.7319893483709273,2.0067556525170858,0.35118223919048996
0.7380388471177944,2.3365759017397068,0.40890078280444864
0.7440883458646617,2.126153071279532,0.3720767874739181
0.7501378446115289,-0.3296895951555143,-0.057695679152215004
0.756187343358396,-0.9024689143163869,-0.1579320600053677
0.7622368421052632,-2.19803944043133,-0.38465690207548275
0.7682863408521303,-2.4792636864035558,-0.43387114512062225
0.7743358395989975,-1.5640196264339465,-0.2737034346259406
0.7803853383458647,0.2746083269803421,0.048056457221559865
0.7864348370927319,0.7725467434586335,0.13519568010526084
0.792484335839599,1.2088119769234709,0.2115420959616074
0.7985338345864662,0.8659612867213582,0.15154322517623767
0.8045833333333333,-0.4326757146445743,-0.0757182500628005
0.8106328320802005,-1.8107199590135679,-0.31687599282737433
0.8166823308270676,-2.2314294722038994,-0.39050015763568235
0.8227318295739349,-3.178821739835712,-0.5562938044712495
0.828781328320802,-2.22293634294374,-0.3890138600151545
0.8348308270676692,-1.1086851032032428,-0.19401989306056747
0.8408803258145363,-0.2501619392564862,-0.04377833936988509
0.8469298245614035,-0.165933214803772,-0.029038312590660097
0.8529793233082706,0.25949298662658293,0.04541127265965201
0.8590288220551379,0.6711258157374687,0.11744701775405701
0.865078320802005,0.8521083037389872,0.14911895315432275
0.8711278195488722,0.3891348465235751,0.06809859814162564
0.8771773182957393,-0.7755730756880439,-0.13572528824540767
0.8832268170426065,-1.552188317962191,-0.2716329556433834
0.8892763157894737,-1.7830030537647872,-0.31202553440883773
0.8953258145363409,-2.41017542758118,-0.42178069982670646
0.9013753132832081,-2.884147261920134,-0.5047257708360234
0.9074248120300752,-2.721440930049539,-0.4762521627586693
0.9134743107769424,-1.9054048691045864,-0.3334458520933026
0.9195238095238095,0.3170517669727815,0.055484059220236755
0.9255733082706767,1.8812095825107917,0.3292116769393885
0.9316228070175439,2.4631111034655078,0.43104444310646384
0.9376723057644111,2.7464491726620963,0.4806286052158668
0.9437218045112782,1.6145133559639362,0.2825398372936888
0.9497713032581454,0.7742198590731277,0.13548847533779734
0.9558208020050125,-0.13707580657091967,-0.02398826614991094
0.9618703007518797,-0.24260378408553152,-0.042455662214968014
0.9679197994987468,0.7154546393153396,0.12520456188018442
0.9739692982456141,1.6367465423581962,0.28643064491268433
0.9800187969924812,2.6472047734473563,0.4632608353532873
0.9860682957393484,2.8866822566437804,0.5051693949126616
0.9921177944862155,3.1809827516931364,0.5566719815462988
0.9981672932330827,1.4809698054336877,0.25916971595089533
1.0042167919799498,0.5473360200846855,0.09578380351481997
1.010266290726817,0.2557867113325756,0.044762674483200725
1.0163157894736843,-0.9838638448209167,-0.1721761728436604
1.0223652882205514,-0.8379022464996524,-0.14663289313743916
1.0284147869674185,1.0517105512174112,0.18404934646304694
1.0344642857142856,2.088272726141213,0.36544772707471224
1.040513784461153,2.065581184423081,0.3614767072740392
1.04656328320802,2.2030499391489684,0.38553373935106944
1.0526127819548872,0.3668708551504096,0.06420239965132168
1.0586622807017545,-0.23779596828399008,-0.04161429444969826
1.0647117794486216,-0.7346191311362418,-0.1285583479488423
1.0707612781954887,-1.6683248201370589,-0.29195684352398527
1.0768107769423558,-1.364175989532896,-0.2387307981682568
1.0828602756892232,0.7983562682156844,0.13971234693774476
1.0889097744360903,1.7036522370551666,0.29813914148465415
1.0949592731829574,2.2454554191172065,0.3929546983455111
1.1010087719298245,2.625380450494049,0.45944157883645853
1.1070582706766918,2.8027541572228074,0.49048197751399125
1.113107769423559,2.995092753438712,0.5241412318517745
1.119157268170426,2.583102662371857,0.452042965915075
1.1252067669172932,1.336617973709508,0.2339081453991639
1.1312562656641605,0.5271093568692322,0.09224413745211563
1.1373057644110276,0.2390903723021438,0.04184081515287516
1.1433552631578947,0.10994687452057406,0.019240703041100458
1.1494047619047618,-0.3391464836627165,-0.05935063464097538
1.1554542606516292,-0.33668581815163634,-0.05892001817653635
1.1615037593984963,-0.24779892141509663,-0.04336481124764191
1.1675532581453634,1.8177185542488132,0.3181007469935423
1.1736027568922305,2.0705575340789437,0.3623475684638151
1.1796522556390978,2.8776818442470358,0.5035943227432312
1.185701754385965,2.610194983690235,0.45678412214579106
1.191751253132832,1.8502356248372962,0.3237912343465268
1.1978007518796994,-1.736077479177311,-0.3038135588560294
1.2038502506265665,-1.8980614372158016,-0.33216075151276525
1.2098997493734336,3.10084655096216,0.542648146418378
1.2159492481203007,-0.32869721743873015,-0.05752201305177777
1.221998746867168,-2.514218096769582,-0.43998816693467685
1.2280482456140351,0.2482383004685289,0.04344170258199256
1.2340977443609022,2.467237775528247,0.43176661071744316
1.2401472431077694,-1.658472668667173,-0.29023271701675524
1.2461967418546367,-2.1500088367336048,-0.3762515464283808
1.2522462406015038,1.1649750306496571,0.20387063036369
1.258295739348371,1.516077163169939,0.2653135035547393
1.264345238095238,-1.8871961950076184,-0.3302593341263332
1.2703947368421054,-0.009682029070518183,-0.001694355087340682
1.2764442355889725,4.284861667503719,0.7498507918131508
1.2824937343358396,1.7824955755922929,0.3119367257286512
1.2885432330827067,-0.41272122689497337,-0.07222621470662033
1.294592731829574,4.801718429611128,0.8403007251819474
1.3006422305764411,3.0110372716890197,0.5269315225455784
1.3066917293233082,-1.1799580432209495,-0.20649265756366617
1.3127412280701753,4.043001922663734,0.7075253364661535
1.3187907268170427,4.203372006797508,0.7355901011895639
1.3248402255639098,-1.8596276944881538,-0.32543484653542687
1.330889724310777,3.1539786044786524,0.5519462557837641
1.3369392230576442,4.722506615618158,0.8264386577331777
1.3429887218045113,-2.2262044286619584,-0.3895857750158427
1.3490382205513785,-1.8653540462412366,-0.3264369580922164
1.3550877192982456,1.6235679499745856,0.28412439124555244
1.361137218045113,3.75082661025408,0.656394656794464
1.36718671679198,0.4327877185064608,0.07573785073863064
1.3732362155388471,-3.2133778101069765,-0.5623411167687209
1.3792857142857142,-3.195274523093758,-0.5591730415414076
1.3853352130325816,0.3922665822874478,0.06864665190030336
1.3913847117794487,3.3180293345822065,0.5806551335518861
1.3974342105263158,0.032175780009310984,0.005630761501629422
1.4034837092731829,-3.8095811827270154,-0.6666767069772277
1.4095332080200502,-3.783453776875831,-0.6621044109532703
1.4155827067669173,0.26283200830334863,0.04599560145308601
1.4216322055137844,0.24533138234255603,0.0429329919099473
1.4276817042606516,-2.7362002148424835,-0.47883503759743457
1.4337312030075189,3.7126727032309645,0.6497177230654188
1.439780701754386,-0.09920755720372654,-0.017361322510652144
1.445830200501253,-1.7880936142555584,-0.3129163824947227
1.4518796992481202,2.2417827015715375,0.39231197277501906
1.4579291979949875,-1.5606988424151496,-0.27312229742265115
1.4639786967418547,-1.0135971306535794,-0.17737949786437637
1.4700281954887218,3.4804987077350233,0.609087273853629
1.4760776942355889,-1.926030643388458,-0.33705536259298013
1.4821271929824562,1.1357210140977259,0.19875117746710202
1.4881766917293233,4.265802130048542,0.7465153727584948
1.4942261904761904,-2.1293766234700797,-0.37264090910726394
1.5002756892230578,-0.22025000714984344,-0.0385437512512226
1.5063251879699249,3.4506837013800578,0.6038696477415101
1.512374686716792,-1.6469514090820212,-0.28821649658935367
1.518424185463659,2.0425971270999526,0.3574544972424917
1.5244736842105264,0.12994513434841792,0.022740398510973134
1.5305231829573935,0.6439199597493825,0.11268599295614194
1.5365726817042606,4.809137882064306,0.8415991293612535
1.5426221804511278,-1.2260692297734295,-0.21456211521035015
1.548671679197995,4.746138760624717,0.8305742831093255
1.5547211779448622,3.288077779858668,0.5754136114752668
1.5607706766917293,-0.014926100458296787,-0.0026120675802019377
1.5668201754385964,3.731849986384532,0.653073747617293
1.5728696741854638,-0.9248757280047357,-0.16185325240082873
1.5789191729323309,3.024276508509729,0.5292483889892026
1.584968671679198,-1.378359494018241,-0.24121291145319218
1.591018170426065,-1.819747458313941,-0.31845580520493966
1.5970676691729324,3.2362253573176076,0.5663394375305812
1.6031171679197995,-1.3123852705680292,-0.2296674223494051
1.6091666666666666,-1.412541826031429,-0.24719481955550007
1.6152161654135337,2.9771743123440046,0.5210055046602008
1.621265664160401,3.2783192950801094,0.5737058766390191
1.6273151629072682,-0.7254900136063043,-0.12696075238110324
1.6333646616541353,-0.820730130743641,-0.14362777288013717
1.6394141604010026,3.9908952598582346,0.698406670475191
1.6454636591478697,2.8392577728163815,0.4968701102428667
1.6515131578947368,-1.2799390735247016,-0.22398933786682276
1.657562656641604,-0.9639808439972057,-0.16869664769951098
1.6636121553884713,3.773466851513149,0.660356699014801
1.6696616541353384,1.3424232267711886,0.234924064684958
1.6757111528822055,-1.259646790177385,-0.22043818828104234
1.6817606516290726,3.6651869292568335,0.6414077126199458
1.68781015037594,-2.3982516302398835,-0.4196940352919796
1.693859649122807,4.1599213728468385,0.7279862402481967
1.6999091478696742,-0.44268942009330203,-0.07747064851632784
1.7059586466165413,3.197784507310189,0.559612288779283
1.7120081453634086,-0.8423976814542584,-0.14741959425449522
1.7180576441102757,0.1953850939462427,0.03419239144059247
1.7241071428571428,0.5539135474621162,0.09693487080587032
1.73015664160401,-1.6243009841227831,-0.28425267222148703
